measurement_time,x_axis,y_axis,z_axis
5382.07,-734,-117,-287
5382.08,-738,-113,-257
5382.09,-850,-111,-228
5382.1,-886,-109,-325
5382.11,-910,-96,-160
5382.12,-1002,-44,-309
5382.13,-1197,-8,-267
5382.14,-1315,40,-411
5382.16,-1401,118,-358
5382.17,-1572,234,-390
5382.18,-1718,337,-433
5382.19,-1554,385,-243
5382.2,-1438,294,-175
5382.21,-1317,245,-139
5382.22,-1199,280,-192
5382.23,-1236,327,-151
5382.24,-1103,324,-288
5382.25,-1090,308,-196
5382.26,-1063,331,-415
5382.27,-972,320,-296
5382.28,-689,239,-174
5382.29,-547,136,-143
5382.31,-759,192,-361
5382.32,-884,212,-229
5382.33,-897,200,-298
5382.34,-1045,211,-224
5382.35,-1147,276,-246
5382.36,-1109,204,-171
5382.37,-994,89,-145
5382.38,-948,37,-191
5382.39,-950,13,-195
5382.4,-1053,-8,-282
5382.41,-1184,-31,-267
5382.42,-1324,-37,-307
5382.43,-1448,-43,-255
5382.44,-1500,-52,-270
5382.45,-1630,-55,-258
5382.46,-1713,-36,-268
5382.47,-1650,-66,-267
5382.48,-1348,-96,-233
5382.49,-995,-167,-203
5382.5,-910,-190,-199
5382.51,-967,-202,-257
5382.52,-1154,-202,-178
5382.53,-1375,-200,-174
5382.54,-1543,-172,-114
5382.55,-1533,-190,-186
5382.57,-1025,-200,-359
5382.58,-858,-175,-410
5382.59,-779,-163,-464
5382.6,-748,-178,-488
5382.61,-768,-175,-507
5382.62,-781,-165,-533
5382.63,-797,-170,-534
5382.64,-773,-175,-559
5382.65,-879,-152,-535
5382.66,-1015,-127,-555
5382.67,-1131,-132,-491
5382.69,-1219,-120,-444
5382.7,-1295,-103,-393
5382.71,-1319,-101,-363
5382.72,-1406,-81,-334
5382.73,-1526,-91,-260
5382.74,-1682,-66,-263
5382.75,-1715,-26,-227
5382.76,-1585,-25,-242
5382.77,-1280,-20,-273
5382.78,-904,6,-261
5382.79,-539,-6,-252
5382.8,-338,-25,-223
5382.81,-269,-44,-218
5382.82,-357,-71,-211
5382.84,-607,-83,-194
5382.85,-725,-83,-210
5382.86,-830,-89,-199
5382.87,-979,-87,-188
5382.88,-1087,-93,-132
5382.89,-1134,-100,-99
5382.9,-1169,-93,-49
5382.91,-1121,-77,-13
5382.92,-1019,-88,14
5382.93,-941,-105,16
5382.94,-921,-86,62
5382.95,-882,-104,61
5382.96,-885,-132,65
5382.97,-964,-156,99
5382.98,-923,-173,84
5382.99,-819,-187,26
5383.0,-688,-184,15
5383.01,-622,-188,-55
5383.02,-660,-203,-14
5383.03,-710,-201,-46
5383.04,-725,-205,-43
5383.05,-844,-247,-63
5383.06,-1070,-305,-41
5383.07,-1202,-341,-44
5383.08,-1214,-375,-80
5383.1,-1252,-430,-121
5383.11,-1324,-458,-149
5383.12,-1364,-535,-228
5383.13,-1471,-632,-225
5383.14,-1452,-648,-310
5383.15,-1371,-596,-336
5383.16,-1263,-565,-428
5383.17,-1167,-528,-448
5383.18,-1049,-419,-465
5383.19,-902,-353,-431
5383.21,-848,-318,-365
5383.22,-865,-320,-357
5383.23,-976,-320,-277
5383.24,-980,-282,-334
5383.25,-902,-226,-234
5383.26,-738,-160,-341
5383.27,-693,-121,-240
5383.28,-706,-114,-305
5383.29,-838,-154,-219
5383.3,-962,-178,-253
5383.31,-1056,-196,-230
5383.32,-1079,-199,-252
5383.33,-1115,-213,-257
5383.34,-1178,-219,-263
5383.35,-1260,-202,-291
5383.37,-1267,-83,-266
5383.38,-1306,-38,-241
5383.39,-1460,5,-243
5383.4,-1554,72,-242
5383.41,-1494,107,-246
5383.42,-1278,136,-256
5383.43,-1032,142,-272
5383.44,-893,121,-235
5383.45,-835,115,-223
5383.46,-805,105,-167
5383.47,-810,93,-177
5383.48,-870,92,-168
5383.49,-889,103,-180
5383.5,-885,79,-178
5383.51,-984,32,-153
5383.52,-1187,-7,-91
5383.53,-1310,-7,-63
5383.54,-1337,-3,-62
5383.55,-1307,-24,-48
5383.56,-1238,-15,-37
5383.57,-1201,-22,-38
5383.58,-1371,-28,-23
5383.59,-1299,-12,-57
5383.6,-1174,67,-94
5383.61,-909,81,-65
5383.63,-613,48,-72
5383.64,-535,53,-27
5383.65,-491,61,-73
5383.66,-633,87,34
5383.67,-706,90,-54
5383.68,-726,66,83
5383.69,-745,85,6
5383.7,-866,82,141
5383.71,-921,58,138
5383.72,-996,40,247
5383.74,-922,13,226
5383.75,-819,-22,203
5383.76,-907,-60,310
5383.77,-953,-112,261
5383.78,-1050,-145,391
5383.79,-1001,-188,290
5383.8,-969,-224,279
5383.81,-996,-266,287
5383.82,-932,-286,181
5383.83,-914,-311,180
5383.839,-895,-329,107
5383.85,-905,-360,99
5383.86,-944,-413,66
5383.87,-1045,-516,84
5383.88,-1104,-596,52
5383.9,-1081,-669,1
5383.91,-975,-647,-89
5383.92,-912,-540,-192
5383.93,-791,-491,-171
5383.94,-568,-366,-355
5383.95,-599,-227,-230
5383.96,-749,-246,-179
5383.97,-1015,-263,-39
5383.98,-1037,-232,29
5383.99,-943,-172,-68
5384.0,-864,-210,-234
5384.01,-965,-193,-163
5384.02,-1093,-292,-374
5384.03,-1383,-364,-150
5384.04,-1548,-389,-300
5384.05,-1648,-450,-65
5384.06,-1459,-439,-263
5384.07,-1297,-407,-133
5384.08,-1048,-301,-296
5384.09,-1094,-317,-204
5384.1,-1248,-336,-304
5384.11,-1384,-338,-292
5384.12,-1422,-314,-376
5384.13,-1395,-276,-373
5384.14,-1225,-273,-391
5384.16,-1150,-309,-295
5384.17,-1201,-293,-327
5384.18,-1267,-255,-285
5384.19,-1361,-205,-350
5384.2,-1499,-210,-359
5384.21,-1515,-209,-422
5384.22,-1441,-239,-476
5384.23,-1314,-239,-517
5384.24,-1229,-228,-550
5384.26,-1191,-167,-483
5384.27,-1123,-131,-441
5384.28,-1080,-145,-404
5384.29,-1057,-142,-413
5384.3,-1051,-161,-436
5384.31,-1081,-160,-417
5384.32,-1114,-148,-403
5384.33,-1014,-136,-375
5384.34,-897,-72,-401
5384.35,-935,-95,-365
5384.36,-1002,-42,-363
5384.37,-985,-15,-399
5384.38,-905,-14,-378
5384.39,-891,-22,-424
5384.4,-1035,-64,-378
5384.41,-1218,-108,-389
5384.43,-1440,-125,-345
5384.44,-1412,-119,-332
5384.45,-1325,-133,-326
5384.46,-1194,-128,-318
5384.47,-971,-119,-329
5384.479,-795,-121,-315
5384.49,-879,-97,-350
5384.5,-1407,9,-404
5384.51,-1679,125,-401
5384.52,-1312,69,-395
5384.53,-941,-43,-321
5384.54,-983,72,-323
5384.55,-1205,146,-336
5384.56,-1218,160,-312
5384.57,-774,45,-362
5384.58,-584,26,-278
5384.59,-592,74,-363
5384.6,-676,73,-310
5384.61,-744,98,-348
5384.62,-783,126,-321
5384.63,-793,155,-360
5384.64,-759,130,-352
5384.65,-733,110,-431
5384.66,-732,111,-401
5384.67,-759,111,-432
5384.69,-949,158,-424
5384.7,-963,133,-404
5384.71,-954,122,-428
5384.72,-929,151,-398
5384.73,-894,141,-446
5384.74,-866,95,-445
5384.75,-805,62,-461
5384.76,-826,102,-488
5384.77,-922,132,-490
5384.79,-1020,176,-527
5384.8,-960,169,-560
5384.81,-986,210,-596
5384.82,-1054,217,-631
5384.83,-1051,228,-666
5384.84,-998,209,-671
5384.85,-997,210,-691
5384.86,-1056,229,-684
5384.87,-1131,261,-671
5384.88,-1224,338,-783
5384.89,-1279,352,-674
5384.9,-1183,299,-679
5384.91,-1189,265,-589
5384.92,-1162,243,-534
5384.93,-1171,206,-540
5384.94,-1222,211,-493
5384.96,-1316,190,-454
5384.97,-1329,194,-444
5384.98,-1378,200,-402
5384.99,-1384,259,-411
5385.0,-1336,274,-371
5385.01,-1217,248,-364
5385.02,-1139,241,-319
5385.03,-1094,228,-313
5385.04,-1076,218,-284
5385.05,-1079,181,-243
5385.06,-991,148,-232
5385.07,-961,118,-183
5385.08,-949,117,-221
5385.09,-1001,118,-201
5385.1,-954,105,-250
5385.11,-882,83,-206
5385.119,-809,77,-223
5385.13,-799,66,-177
5385.14,-812,81,-193
5385.15,-848,81,-178
5385.16,-848,98,-192
5385.17,-836,104,-171
5385.18,-825,121,-189
5385.19,-787,112,-171
5385.2,-755,102,-175
5385.22,-805,85,-129
5385.23,-900,55,-117
5385.24,-1057,43,-100
5385.25,-1228,44,-72
5385.26,-1318,46,-3
5385.27,-1344,22,20
5385.28,-1317,13,49
5385.29,-1284,5,33
5385.31,-1311,3,40
5385.32,-1305,-4,-5
5385.33,-1340,-32,12
5385.34,-1345,-40,-6
5385.35,-1343,-44,7
5385.36,-1294,-32,-6
5385.37,-1283,-44,-3
5385.38,-1263,-36,-6
5385.39,-1241,-37,-11
5385.4,-1179,-36,-9
5385.41,-1130,-31,-9
5385.42,-1044,-34,-8
5385.43,-1021,-26,-17
5385.44,-974,-31,-11
5385.45,-916,-34,-22
5385.46,-819,-32,-15
5385.47,-716,-36,-23
5385.49,-491,-39,-21
5385.5,-489,-38,-12
5385.51,-510,-51,-19
5385.52,-515,-47,-14
5385.53,-544,-49,-18
5385.54,-598,-53,-5
5385.55,-631,-49,-18
5385.56,-632,-54,-10
5385.57,-626,-63,-14
5385.58,-686,-67,-19
5385.59,-740,-74,-13
5385.6,-718,-74,-15
5385.61,-664,-74,-2
5385.62,-734,-82,-4
5385.63,-826,-96,3
5385.64,-947,-65,-45
5385.65,-1228,69,-71
5385.66,-1442,255,-70
5385.67,-1401,247,-260
5385.68,-1114,137,-84
5385.69,-649,59,-285
5385.7,-552,104,84
5385.71,-469,89,-283
5385.72,-558,72,10
5385.73,-485,90,-131
5385.75,-439,89,59
5385.759,-405,146,56
5385.77,-640,130,197
5385.78,-873,209,-58
5385.79,-1353,262,46
5385.8,-1657,137,-130
5385.81,-1911,159,-40
5385.82,-1838,159,27
5385.84,-1582,112,184
5385.85,-1379,86,207
5385.86,-1300,76,269
5385.87,-1293,114,156
5385.88,-1297,91,206
5385.89,-1201,51,97
5385.9,-1175,27,121
5385.91,-1110,10,64
5385.92,-1016,-3,52
5385.93,-1014,-24,55
5385.94,-982,-26,21
5385.95,-985,-23,51
5385.96,-952,-13,26
5385.97,-1036,-6,57
5385.98,-1176,-3,34
5385.99,-1350,-6,41
5386.0,-1588,-8,25
5386.02,-1957,-148,45
5386.03,-1801,-229,123
5386.04,-1430,-235,8
5386.05,-1215,-218,127
5386.06,-1182,-245,-67
5386.07,-1370,-322,89
5386.08,-1338,-342,-111
5386.09,-1122,-245,74
5386.1,-769,-162,-66
5386.11,-645,-77,65
5386.12,-537,-43,-68
5386.13,-556,-43,40
5386.14,-552,-25,-49
5386.15,-613,-9,7
5386.16,-683,40,-30
5386.17,-841,78,-17
5386.18,-1027,104,-11
5386.19,-1145,111,-89
5386.2,-1368,54,-59
5386.21,-1706,17,-56
5386.22,-1908,2,8
5386.23,-1777,-3,-113
5386.24,-1508,1,-6
5386.25,-1435,37,-37
5386.26,-1457,51,206
5386.28,-1134,-48,379
5386.29,-1137,-143,310
5386.3,-1146,-130,541
5386.31,-1062,-217,386
5386.32,-1113,-245,607
5386.33,-861,-268,382
5386.34,-660,-237,335
5386.36,-565,-191,215
5386.37,-503,-161,248
5386.38,-455,-133,133
5386.39,-495,-150,187
5386.399,-532,-155,133
5386.41,-585,-142,158
5386.42,-637,-141,114
5386.43,-824,-175,156
5386.44,-1056,-206,103
5386.45,-1319,-216,94
5386.46,-1548,-194,22
5386.47,-1773,-255,-4
5386.48,-1974,-315,-119
5386.49,-2057,-376,-198
5386.5,-1991,-381,-379
5386.51,-1838,-314,-396
5386.52,-1658,-235,-473
5386.53,-1672,-178,-445
5386.55,-1771,-21,-513
5386.56,-1749,74,-513
5386.57,-1377,160,-296
5386.58,-985,252,-66
5386.59,-856,255,-38
5386.6,-742,170,-22
5386.61,-629,105,31
5386.62,-484,38,-46
5386.63,-516,-8,54
5386.64,-560,30,-76
5386.65,-755,63,15
5386.66,-830,97,-32
5386.67,-801,152,65
5386.68,-803,232,162
5386.69,-889,310,158
5386.7,-1001,358,113
5386.71,-1004,330,-4
5386.72,-973,250,2
5386.73,-938,175,-66
5386.74,-821,102,-133
5386.75,-770,45,-49
5386.76,-739,24,-118
5386.77,-819,33,-27
5386.78,-1013,42,-100
5386.79,-1226,38,-35
5386.81,-747,16,38
5386.82,-572,10,0
5386.83,-586,0,20
5386.84,-830,-9,41
5386.85,-1165,-22,5
5386.86,-1518,-7,38
5386.87,-1778,-18,-17
5386.89,-1950,-11,28
5386.9,-1990,1,-35
5386.91,-1886,13,-3
5386.92,-1702,32,-43
5386.93,-1554,42,-12
5386.94,-1474,24,-24
5386.95,-1525,-44,-33
5386.96,-1579,-86,30
5386.97,-1745,-91,45
5386.98,-1808,-168,58
5386.99,-1509,-191,-13
5387.0,-1497,-212,147
5387.01,-1312,-204,-12
5387.02,-932,-157,143
5387.03,-561,-106,-32
5387.039,-534,-70,79
5387.05,-515,-72,11
5387.06,-553,-76,21
5387.08,-788,-79,-18
5387.09,-990,-86,41
5387.1,-1346,-50,-59
5387.11,-1694,-15,16
5387.12,-1608,-50,-56
5387.13,-1382,-60,4
5387.14,-1229,-47,-66
5387.15,-1215,-80,9
5387.16,-1168,-84,-69
5387.17,-1342,-54,-39
5387.18,-1630,167,-67
5387.19,-1620,230,-19
5387.2,-1293,153,-41
5387.21,-859,39,56
5387.22,-588,103,-48
5387.23,-536,82,55
5387.24,-482,18,-14
5387.25,-493,17,18
5387.26,-537,43,57
5387.27,-551,58,25
5387.28,-594,56,134
5387.29,-596,21,94
5387.3,-634,0,214
5387.31,-692,-56,285
5387.32,-870,-82,459
5387.34,-1019,-33,309
5387.35,-1061,22,252
5387.36,-1033,24,206
5387.37,-1003,7,185
5387.38,-982,0,137
5387.39,-922,-22,127
5387.41,-995,2,84
5387.42,-1188,73,88
5387.43,-1334,106,52
5387.44,-1289,72,-2
5387.45,-1167,41,27
5387.46,-1001,28,-14
5387.47,-911,-17,-5
5387.48,-940,-43,-44
5387.49,-1119,-36,-72
5387.5,-1309,-44,-85
5387.51,-1348,-94,-84
5387.52,-1310,-127,-52
5387.53,-1263,-131,-58
5387.54,-1297,-121,-48
5387.55,-1375,-112,-34
5387.56,-1390,-99,-29
5387.57,-1405,-102,-10
5387.58,-1416,-89,-17
5387.59,-1457,-82,-44
5387.61,-1233,-89,-123
5387.62,-1088,-101,-136
5387.63,-912,-98,-171
5387.64,-807,-107,-137
5387.65,-769,-105,-225
5387.66,-754,-118,-186
5387.67,-702,-121,-276
5387.679,-615,-112,-200
5387.69,-525,-101,-217
5387.7,-506,-96,-197
5387.71,-535,-98,-215
5387.72,-548,-96,-229
5387.73,-591,-101,-219
5387.74,-639,-102,-253
5387.75,-706,-97,-242
5387.76,-766,-89,-255
5387.77,-888,-89,-223
5387.78,-1029,-89,-261
5387.79,-1191,-92,-226
5387.8,-1295,-92,-194
5387.81,-1345,-88,-164
5387.82,-1322,-89,-98
5387.83,-1283,-72,-93
5387.84,-1338,-69,-57
5387.85,-1390,-72,-85
5387.87,-1289,-67,-84
5387.88,-1215,-63,-89
5387.89,-1183,-79,-83
5387.9,-1178,-75,-109
5387.91,-1124,-87,-105
5387.92,-1093,-76,-136
5387.94,-1065,-74,-116
5387.95,-1067,-88,-130
5387.96,-1057,-70,-106
5387.97,-1001,-62,-126
5387.98,-982,-59,-101
5387.99,-975,-54,-123
5388.0,-958,-46,-95
5388.01,-916,-39,-123
5388.02,-870,-36,-97
5388.03,-821,-23,-120
5388.04,-796,-19,-105
5388.05,-829,-12,-127
5388.06,-871,-6,-115
5388.07,-865,-3,-133
5388.08,-845,1,-135
5388.09,-827,8,-131
5388.1,-811,13,-153
5388.11,-747,22,-133
5388.12,-695,15,-149
5388.14,-766,6,-125
5388.15,-913,-38,5
5388.16,-1003,-93,92
5388.17,-1050,-155,105
5388.18,-1001,-226,218
5388.19,-853,-296,47
5388.2,-731,-321,124
5388.21,-603,-329,-102
5388.22,-610,-344,-3
5388.23,-456,-223,-131
5388.24,-330,-77,-31
5388.25,-272,-25,-73
5388.26,-274,-3,-24
5388.27,-220,-6,-65
5388.28,-189,21,-13
5388.29,-209,-7,-130
5388.3,-282,-28,-147
5388.31,-368,-76,-157
5388.319,-440,-133,-177
5388.33,-509,-180,-187
5388.34,-537,-181,-219
5388.35,-592,-165,-152
5388.36,-639,-176,-172
5388.37,-688,-203,-65
5388.38,-714,-187,-71
5388.4,-915,-169,-108
5388.41,-977,-125,-102
5388.42,-966,-100,-71
5388.43,-971,-89,-60
5388.44,-1004,-91,-33
5388.46,-1056,-87,-32
5388.47,-1116,-84,23
5388.48,-1188,-80,-21
5388.49,-1283,-59,15
5388.5,-1352,-45,14
5388.51,-1384,-60,111
5388.52,-1471,-95,204
5388.53,-1548,-92,162
5388.54,-1647,-78,147
5388.55,-1730,-88,86
5388.56,-1830,-85,31
5388.57,-1827,-111,-2
5388.58,-1875,-39,28
5388.59,-2157,92,114
5388.6,-2123,141,227
5388.61,-1603,107,267
5388.62,-879,12,29
5388.63,-451,-58,174
5388.64,-246,-50,-105
5388.65,-343,-33,104
5388.67,-780,-84,223
5388.68,-1008,-102,271
5388.69,-909,-103,248
5388.7,-699,-83,162
5388.71,-493,-67,62
5388.72,-355,-53,58
5388.73,-434,-46,-17
5388.74,-859,-37,134
5388.75,-1259,-18,151
5388.76,-1430,1,202
5388.77,-1267,49,75
5388.78,-1115,45,109
5388.79,-1053,64,5
5388.8,-1203,-11,56
5388.81,-1228,34,-27
5388.82,-967,38,2
5388.83,-583,-12,-67
5388.84,-439,-38,-46
5388.85,-561,-13,-66
5388.86,-574,11,-55
5388.87,-499,5,-63
5388.88,-490,-13,-70
5388.89,-570,-11,-54
5388.9,-570,0,-80
5388.91,-541,-4,-62
5388.93,-594,-22,-54
5388.94,-663,-33,-62
5388.95,-710,-55,-46
5388.959,-742,-53,-49
5388.97,-776,-52,-59
5388.99,-850,-63,-41
5389.0,-1014,-62,-31
5389.01,-1159,-53,-28
5389.02,-1264,-52,12
5389.03,-1219,-41,22
5389.04,-1195,-41,22
5389.05,-1299,-41,64
5389.06,-1224,-34,54
5389.07,-1219,-39,78
5389.08,-1333,-45,98
5389.09,-1328,-65,96
5389.1,-1372,-72,104
5389.11,-1487,-73,46
5389.12,-1540,-93,79
5389.13,-1453,-85,-45
5389.14,-1395,-69,-3
5389.15,-1336,-49,-97
5389.16,-1222,-31,-46
5389.17,-1151,-22,-69
5389.18,-1263,-12,-48
5389.2,-1875,6,-56
5389.21,-2145,18,-30
5389.22,-2339,0,-44
5389.23,-2295,-36,-28
5389.24,-2136,-64,-88
5389.25,-1844,-92,-154
5389.26,-1467,-81,-168
5389.27,-1227,-66,-235
5389.28,-1227,-35,-262
5389.29,-1295,-12,-390
5389.3,-1351,24,-433
5389.31,-1226,69,-456
5389.32,-1011,90,-385
5389.33,-750,75,-319
5389.34,-456,44,-192
5389.35,-269,29,-110
5389.36,-188,28,-62
5389.37,-159,27,-56
5389.38,-200,24,-91
5389.39,-198,22,-71
5389.4,-236,26,-129
5389.41,-294,37,-100
5389.42,-307,30,-151
5389.43,-285,27,-79
5389.44,-250,19,-79
5389.46,-322,18,-57
5389.47,-540,11,-51
5389.48,-957,-2,-1
5389.49,-1250,7,5
5389.51,-1347,24,-18
5389.52,-1569,29,-46
5389.53,-2118,-61,234
5389.54,-3047,-215,437
5389.55,-3418,-388,760
5389.56,-2389,-256,656
5389.57,-1093,-97,120
5389.58,-559,-41,115
5389.59,-496,8,-6
5389.599,-574,27,50
5389.61,-686,36,0
5389.62,-837,8,-27
5389.63,-1215,-9,-43
5389.64,-1625,-44,3
5389.65,-1535,-16,-34
5389.66,-1196,7,-57
5389.67,-1234,9,-37
5389.68,-1429,5,-44
5389.69,-1877,-10,-28
5389.7,-2031,-5,-27
5389.71,-2001,-18,8
5389.73,-1442,14,-15
5389.74,-1061,18,-50
5389.75,-793,44,-82
5389.76,-579,78,-79
5389.77,-413,77,-48
5389.78,-491,101,-91
5389.79,-506,124,-141
5389.8,-349,105,-109
5389.81,-259,72,-36
5389.82,-244,63,-111
5389.83,-259,71,-48
5389.84,-267,90,-87
5389.85,-288,70,-53
5389.86,-211,61,-52
5389.87,-225,85,-18
5389.88,-287,119,-55
5389.89,-354,119,-18
5389.9,-451,161,-47
5389.91,-542,184,-29
5389.92,-621,188,-42
5389.93,-729,176,10
5389.94,-781,130,4
5389.95,-888,106,1
5389.96,-959,49,20
5389.97,-1129,-32,-44
5389.99,-1555,-32,-44
5390.0,-1505,-1,-18
5390.01,-1491,-66,6
5390.02,-1574,-212,183
5390.04,-1794,-335,164
5390.05,-2002,-334,173
5390.06,-1953,-378,275
5390.07,-1627,-265,-76
5390.08,-1512,-108,223
5390.09,-1453,-79,-62
5390.1,-1534,-48,48
5390.11,-1409,-4,79
5390.12,-1074,-15,58
5390.13,-808,-25,254
5390.14,-572,-17,49
5390.15,-535,-7,-5
5390.16,-758,39,-49
5390.17,-865,29,34
5390.18,-759,18,-16
5390.19,-531,-1,-14
5390.2,-647,19,15
5390.21,-759,24,-69
5390.22,-762,10,13
5390.23,-597,12,-44
5390.25,-598,21,-25
5390.26,-1060,11,-23
5390.27,-1236,7,-51
5390.28,-1058,-11,-29
5390.29,-801,9,52
5390.3,-779,2,-25
5390.31,-1001,-36,79
5390.32,-1122,-23,111
5390.33,-1284,-12,-147
5390.34,-1487,26,134
5390.35,-1471,6,-76
5390.36,-1438,30,12
5390.37,-1202,29,6
5390.38,-899,41,-97
5390.39,-771,38,16
5390.4,-682,102,-113
5390.41,-708,192,-111
5390.42,-895,138,-98
5390.43,-1070,126,-79
5390.44,-1085,155,-146
5390.45,-997,148,-125
5390.46,-825,245,-127
5390.47,-691,334,-93
5390.48,-609,334,-10
5390.49,-646,365,0
5390.51,-881,378,26
5390.52,-1052,354,-5
5390.53,-1161,315,19
5390.54,-1132,345,13
5390.56,-1022,376,77
5390.57,-921,418,123
5390.58,-869,482,162
5390.59,-835,493,210
5390.6,-787,456,187
5390.61,-835,412,193
5390.62,-908,381,167
5390.63,-1038,353,210
5390.64,-1134,339,178
5390.65,-1218,340,193
5390.66,-1226,377,185
5390.67,-1162,442,193
5390.68,-1174,500,207
5390.69,-1210,544,214
5390.7,-1160,549,198
5390.71,-1125,499,125
5390.72,-1135,482,122
5390.73,-1157,483,66
5390.74,-1167,468,98
5390.75,-1098,458,41
5390.76,-1001,422,78
5390.78,-824,347,54
5390.79,-806,296,-15
5390.8,-826,245,16
5390.81,-839,207,-44
5390.82,-877,184,-27
5390.83,-945,168,-65
5390.84,-1027,173,-73
5390.85,-1049,155,-107
5390.86,-984,141,-94
5390.87,-911,114,-122
5390.879,-917,125,-110
5390.89,-974,127,-123
5390.9,-992,114,-161
5390.91,-967,116,-142
5390.92,-943,111,-198
5390.93,-978,98,-173
5390.94,-1001,118,-217
5390.95,-999,131,-186
5390.96,-949,151,-182
5390.97,-891,176,-153
5390.98,-926,184,-123
5390.99,-982,188,-108
5391.0,-1011,188,-89
5391.01,-1004,199,-93
5391.02,-1001,229,-80
5391.04,-1000,348,-11
5391.05,-1015,412,48
5391.06,-994,463,81
5391.07,-1007,460,147
5391.09,-1036,449,156
5391.1,-1077,431,210
5391.11,-1111,428,262
5391.12,-1100,442,293
5391.13,-1117,453,328
5391.14,-1108,457,363
5391.15,-1062,480,377
5391.16,-1048,473,455
5391.17,-1037,469,396
5391.18,-1071,415,386
5391.19,-1095,369,290
5391.2,-1181,350,283
5391.21,-1117,389,248
5391.22,-1056,455,247
5391.23,-1052,509,233
5391.24,-1033,523,202
5391.25,-1065,506,179
5391.26,-1092,477,134
5391.27,-1159,421,121
5391.28,-1229,369,65
5391.29,-1235,327,44
5391.31,-1320,170,-31
5391.32,-1250,151,15
5391.33,-1194,126,-58
5391.34,-1205,107,0
5391.35,-1263,19,-19
5391.36,-1220,-2,-33
5391.37,-1183,-86,-42
5391.38,-1142,-132,-40
5391.39,-1017,-146,-39
5391.4,-839,-188,-3
5391.41,-766,-245,-1
5391.42,-887,-256,-9
5391.43,-1069,-192,-117
5391.44,-1281,-215,-96
5391.45,-1263,-224,-109
5391.46,-1260,-229,-178
5391.47,-1288,-209,-88
5391.48,-1177,-212,-123
5391.49,-1071,-235,19
5391.5,-1035,-254,86
5391.51,-1198,-265,48
5391.519,-1275,-210,-94
5391.53,-1205,-190,-164
5391.54,-1068,-175,-112
5391.55,-884,-153,-167
5391.57,-934,-115,-223
5391.58,-917,-118,-203
5391.59,-932,-97,-237
5391.61,-912,-88,-211
5391.62,-940,-71,-203
5391.63,-1082,-74,-231
5391.64,-1049,-75,-211
5391.65,-800,-36,-187
5391.66,-619,-1,-146
5391.67,-647,-14,-191
5391.68,-827,-41,-191
5391.69,-876,-58,-266
5391.7,-820,-57,-237
5391.71,-801,-65,-264
5391.72,-792,-86,-274
5391.73,-803,-94,-290
5391.74,-824,-106,-316
5391.75,-781,-97,-293
5391.76,-752,-96,-290
5391.77,-775,-93,-302
5391.78,-795,-95,-287
5391.79,-791,-82,-281
5391.8,-814,-93,-292
5391.81,-819,-86,-254
5391.82,-821,-86,-300
5391.84,-819,-82,-288
5391.85,-833,-90,-221
5391.86,-886,-87,-239
5391.87,-954,-107,-226
5391.88,-997,-88,-206
5391.89,-1056,-82,-186
5391.9,-1131,-77,-160
5391.91,-1237,-62,-162
5391.92,-1309,-40,-144
5391.93,-1289,-28,-153
5391.94,-1256,-38,-154
5391.95,-1282,-60,-168
5391.96,-1262,-71,-158
5391.97,-1325,-78,-161
5391.98,-1420,-90,-159
5391.99,-1439,-101,-169
5392.0,-1471,-124,-163
5392.01,-1526,-133,-171
5392.02,-1558,-135,-169
5392.03,-1549,-68,-168
5392.04,-1690,23,-151
5392.05,-1706,144,-151
5392.06,-1574,200,-150
5392.07,-1478,235,-151
5392.08,-1404,259,-178
5392.1,-1233,217,-200
5392.11,-1181,190,-197
5392.12,-1073,96,-179
5392.14,-1082,45,-182
5392.15,-1158,-8,-144
5392.159,-1124,-91,-169
5392.17,-1082,-157,-58
5392.18,-1037,-178,-89
5392.19,-989,-199,7
5392.2,-875,-194,-3
5392.21,-860,-196,0
5392.22,-811,-188,6
5392.23,-717,-179,8
5392.24,-694,-178,19
5392.25,-672,-173,31
5392.26,-665,-161,45
5392.27,-665,-151,38
5392.28,-621,-160,53
5392.29,-583,-160,51
5392.3,-546,-156,59
5392.31,-561,-153,61
5392.32,-546,-151,64
5392.33,-538,-148,67
5392.34,-541,-137,70
5392.35,-479,-141,77
5392.37,-463,-130,81
