packet_num,type,type_name,timestamp,x,y,z,temperature
481,1,gyro,11120000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
482,1,gyro,11130000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
483,1,gyro,11140000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
484,1,gyro,11150000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
485,1,gyro,11160000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
486,1,gyro,11170000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
505,1,gyro,11190000,-0.004886921960860491,0.010995574295520782,-0.006108652334660292,24.0
506,1,gyro,11200000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
507,1,gyro,11210000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
508,1,gyro,11220000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
509,1,gyro,11230000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
510,1,gyro,11240000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
511,1,gyro,11250000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
512,1,gyro,11260000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
513,1,gyro,11270000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
514,1,gyro,11280000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
526,1,gyro,11290000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
527,1,gyro,11300000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
528,1,gyro,11310000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
529,1,gyro,11320000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
530,1,gyro,11330000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
531,1,gyro,11340000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
532,1,gyro,11350000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
533,1,gyro,11360000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
534,1,gyro,11370000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
551,1,gyro,11390000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
552,1,gyro,11400000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
553,1,gyro,11410000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
554,1,gyro,11420000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
555,1,gyro,11430000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
556,1,gyro,11440000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
557,1,gyro,11450000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
558,1,gyro,11470000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
559,1,gyro,11480000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
560,1,gyro,11490000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
579,1,gyro,11520000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
580,1,gyro,11530000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
581,1,gyro,11540000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
582,1,gyro,11550000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
583,1,gyro,11560000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
584,1,gyro,11570000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
585,1,gyro,11580000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
586,1,gyro,11590000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
587,1,gyro,11600000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
588,1,gyro,11610000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
603,1,gyro,11620000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
604,1,gyro,11630000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
605,1,gyro,11640000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
606,1,gyro,11650000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
607,1,gyro,11660000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
608,1,gyro,11670000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
609,1,gyro,11680000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
610,1,gyro,11690000,-0.0012217304902151227,0.009773843921720982,-0.00733038317412138,24.0
611,1,gyro,11700000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
612,1,gyro,11710000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
627,1,gyro,11720000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
628,1,gyro,11730000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
629,1,gyro,11740000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
630,1,gyro,11750000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
631,1,gyro,11760000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
632,1,gyro,11770000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
633,1,gyro,11780000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
634,1,gyro,11790000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
635,1,gyro,11800000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
636,1,gyro,11810000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
654,1,gyro,11840000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
655,1,gyro,11850000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
656,1,gyro,11860000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
657,1,gyro,11870000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
658,1,gyro,11880000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
659,1,gyro,11890000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
660,1,gyro,11900000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
661,1,gyro,11910000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
662,1,gyro,11920000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
663,1,gyro,11930000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
682,1,gyro,11960000,-0.00366519158706069,0.012217304669320583,-0.006108652334660292,24.0
683,1,gyro,11970000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
684,1,gyro,11980000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
685,1,gyro,12000000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
686,1,gyro,12010000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
687,1,gyro,12020000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
688,1,gyro,12030000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
689,1,gyro,12040000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
690,1,gyro,12050000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
691,1,gyro,12060000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
706,1,gyro,12080000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
707,1,gyro,12090000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
